speaker,index,word,time,word.dur,voicing.dur,vowel.dur,cluster.dur,spreading.dur,sonorant.dur,closure.dur,vor,voffr,mor,cond_no,ipa,cons1,vowel,height,anteroposterior,roundness,consonant,manner,place,aspiration,syllables,syl_structure,gloss,pos,comp,contx
shg05,49,kembt,137.66551741908884,354.5765754982426,111.39389088967278,59.28739396992455,178.71714117745796,78.88728824863733,130.99378516838556,47.723356009072404,238.0045351473825,126.61064425770974,178.71714117745796,33,cʰem̥t,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,mono,cvcc,comb,v,c,cc
tt01,53,kembt,169.6388721437293,533.4715556552396,116.48818613451795,80.55639853222374,244.92958874293436,106.82093039233109,142.7527179946253,102.17687074830906,325.4859872751581,208.99780114064015,244.92958874293436,33,cʰem̥t,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,mono,cvcc,comb,v,c,cc
tt01,54,kembt,172.81590702947844,633.9909297052202,114.74904418369647,88.20760433903274,261.34882946715265,133.6713352007166,160.21277504538034,101.13605442177231,349.5564338061854,234.80738962248893,261.34882946715265,33,cʰem̥t,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,mono,cvcc,comb,v,c,cc
tt01,55,kembt,175.84194849368316,625.349314328929,127.41236366471753,83.23682256553866,266.20551250803715,133.88938183970822,178.0649229388871,88.14058956915005,349.4423350735758,222.02997140885827,266.20551250803715,33,cʰem̥t,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,mono,cvcc,comb,v,c,cc
brs02,99,kembdi,328.47171827351633,510.5531683938125,244.78203526308562,76.78079840468399,195.57034221014646,0.0,168.00123685840163,27.569105351744838,272.35114061483046,27.569105351744838,195.57034221014646,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
brs02,100,kembdi,330.7953973183477,503.48779125175724,226.7813411078805,77.56335088146216,201.37686974629787,0.0,149.21799022641835,52.15887951987952,278.94022062776,52.15887951987952,201.37686974629787,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
brs02,101,kembdi,333.285672957355,502.51140271041095,242.73015873012582,80.65869278112814,186.64603820212733,0.0,162.07146594899768,24.574572253129645,267.30473098325547,24.574572253129645,186.64603820212733,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
bte03,9,kembdi,98.46183295540439,565.2775743913594,209.96912564308445,85.40927789447039,224.18205377388745,0.0,124.55984774861406,99.62220602527339,309.59133166835784,99.62220602527339,224.18205377388745,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
bte03,10,kembdi,103.16051587301588,551.6569399689644,223.92659653669966,99.0427084576595,220.62854308390456,0.0,124.88388807904016,95.7446550048644,319.67125154156406,95.7446550048644,220.62854308390456,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
bte03,11,kembdi,108.70057823129252,553.3892778522613,226.88537235335104,95.54437979284103,223.03929144247547,0.0,131.34099256051002,91.69829888196546,318.5836712353165,91.69829888196546,223.03929144247547,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
jj04,28,kembdi,117.1415306122449,480.4409707145254,194.9648251034546,75.06397468763737,199.8822239175979,0.0,119.90085041581722,79.9813735017807,274.9461986052353,79.9813735017807,199.8822239175979,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
jj04,29,kembdi,119.54833030990174,521.0490909814212,192.54756505776527,73.30882194146682,220.13713421877412,0.0,119.23874311629845,100.89839110247567,293.44595616024094,100.89839110247567,220.13713421877412,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
jj04,30,kembdi,121.96129327286471,502.61413454271064,200.51308501541598,83.36508021963596,197.66765710116374,0.0,117.14800479578003,80.51965230538372,281.0327373207997,80.51965230538372,197.66765710116374,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
shg05,116,kembdi,316.8056084656085,385.6109221466113,175.02362310597164,59.60528815296584,171.06999244140297,0.0,115.4183349530058,55.65165748839718,230.67528059436881,55.65165748839718,171.06999244140297,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
shg05,117,kembdi,319.1364739229025,474.6769237290209,240.1967774288778,70.77664399088235,236.23173343412418,0.0,169.42013343799545,66.81159999612873,307.00837742500653,66.81159999612873,236.23173343412418,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
shg05,118,kembdi,321.4403803339518,391.8269700224073,158.9613855203993,55.23627098477846,167.59359526122353,0.0,103.72511453562083,63.868480725602694,222.82986624600198,63.868480725602694,167.59359526122353,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
tt01,176,kembdi,539.3183523516933,525.3091079523529,192.4915595868697,91.770293600916375,236.7280687069524,0.0,100.72126598595332,136.00680272099908,328.4983623078688,136.00680272099908,236.7280687069524,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
tt01,177,kembdi,542.329714393694,460.1645993778902,190.81014407845487,104.50742014586467,179.0241483047339,0.0,86.3027239325902,92.7214243721437,283.53156845059857,92.7214243721437,179.0241483047339,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
tt01,178,kembdi,545.356229419304,465.31364493523597,184.30782741006624,108.60947261380716,177.03823889803516,0.0,75.69835479625908,101.33988410177608,285.6477115118423,101.33988410177608,177.03823889803516,34,cʰemtɪ,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvccv,comb,v,c,cc
brs02,22,kampa,92.6521859410431,527.5711390939364,146.81081956592834,60.25340872280083,202.74894171903668,36.680524061480924,123.23793490460844,79.51100681442824,263.0023504418375,116.19153087590917,202.74894171903668,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
brs02,23,kampa,95.21667120181407,534.0173847316692,87.73583735488444,62.67366535091412,190.38005622384446,87.62996187485328,112.6921338788236,77.68792234502087,253.05372157475858,165.31788421987414,190.38005622384446,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
brs02,24,kampa,97.8950146725357,546.9576469641027,129.5598042725885,65.57077664399458,212.78840702947832,63.07186617337379,127.06089380196772,85.7275132275106,278.3591836734729,148.7993794008844,212.78840702947832,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
jj04,122,kampa,424.7202817024246,555.7834273310505,106.5772234819633,60.67088114701846,212.00989486709432,66.37566137567319,112.28200371061803,99.72789115647629,272.6807760141128,166.10355253214948,212.00989486709432,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
jj04,123,kampa,426.92219274376424,542.7599039615529,105.33673469382165,69.13319946454521,221.51116939403437,68.51247165536734,104.71600688464378,116.7951625093906,290.6443688585796,185.30763416475793,221.51116939403437,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
shg05,110,kampa,302.8502551020408,417.81179138325797,62.60258770174687,53.93275613278092,183.04411461554082,55.484638299788,64.15446986875395,118.88964474678687,236.97687074832174,174.37428304657487,183.04411461554082,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
shg05,111,kampa,304.88305366591084,403.83666597955425,108.45589029264602,54.42932728647065,180.97052154195126,60.44244681999089,114.46900982616626,66.501511715785,235.3998488284219,126.94395853577589,180.97052154195126,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
shg05,112,kampa,307.2218934240363,394.53325774752557,100.43675176166289,59.30208076784993,167.22553591120004,69.79024943308332,110.92492042689628,56.30061548430376,226.52761667904997,126.09086491738708,167.22553591120004,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
tt01,157,kampa,477.5552060534359,501.1602234120005,114.77626606199465,70.1675403602735,239.42051708496592,108.29251700675968,152.90124270848082,86.5192743764851,309.58805744523943,194.81179138324478,239.42051708496592,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
tt01,158,kampa,480.70054937126366,432.5363351878764,116.50666232333151,65.5112075887132,190.5840094548239,74.36368699529794,125.35914172991625,65.22486772490765,256.0952170435371,139.5885547202056,190.5840094548239,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
tt01,159,kampa,483.9197222222223,457.78342211792733,133.27125750163304,79.63539300845923,203.71053381666115,77.56733305569696,131.20319754887078,72.50733626779038,283.3459268251204,150.07466932348734,203.71053381666115,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
tt01,160,kampa,486.78779323850756,446.9020387803653,113.1981774359474,67.57974025686053,211.0324648591586,93.44933704187497,139.06777422096184,71.96469063819677,278.61220511601914,165.41402768007174,211.0324648591586,35,kʰam̥pa,asp,a,low,front,unrounded,m̥,nasal,labial,yes,di,cvncv,moustache,n,c,cc
brs02,1,kamba,24.372258665370914,532.7594212288069,222.6566808256969,74.46193738682894,190.24538591807882,0.0,148.19474343886796,42.050642479210865,264.70732330490773,42.050642479210865,190.24538591807882,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
brs02,2,kamba,30.127835978835982,482.6464670159254,164.7764560369609,62.91801725915036,173.9724773757061,0.0,101.85843877781053,72.11403859789556,236.89049463485645,72.11403859789556,173.9724773757061,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
brs02,3,kamba,33.58023971493359,494.3087711274998,156.0558390022706,55.915753338375396,174.73089168327505,0.0,100.1400856638952,74.59080601937984,230.64664502165044,74.59080601937984,174.73089168327505,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
bte03,87,kamba,521.0040249433107,570.9946446663707,203.89238274947274,66.2449484671015,224.98908205261614,0.0,137.64743428237125,87.34164777024489,291.23403051971763,87.34164777024489,224.98908205261614,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
bte03,88,kamba,525.1163605442177,535.30926855899,190.9760874046924,71.74479488776342,203.98006922061995,0.0,119.23129251692899,84.74877670369096,275.7248641083834,84.74877670369096,203.98006922061995,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
bte03,89,kamba,529.8764115646259,556.6392668179105,204.02827797784084,83.47715897946273,209.64182194620662,0.0,120.55111899837812,89.0907029478285,293.11898092566935,89.0907029478285,209.64182194620662,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
jj04,80,kamba,256.99352607709756,524.0100250626369,194.9055177626633,71.59170135713566,214.6117323973158,0.0,123.31381640552763,91.29791599178816,286.20343375445145,91.29791599178816,214.6117323973158,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
jj04,81,kamba,259.3982753842278,536.8971485534644,192.05341395820597,72.68550012599917,203.6155652737648,0.0,119.3679138322068,84.24765144155799,276.30106539976396,84.24765144155799,203.6155652737648,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
jj04,82,kamba,261.83689909297055,491.0922586088873,196.02865388577584,90.04892866232694,165.61932969909776,0.0,105.9797252234489,59.639604475648866,255.6682583614247,59.639604475648866,165.61932969909776,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
shg05,17,kamba,46.2103514739229,417.02724805769975,178.4750566893436,68.63945578231068,170.95804988662167,0.0,109.83560090703293,61.12244897958874,239.59750566893234,61.12244897958874,170.95804988662167,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
shg05,18,kamba,48.86600421120829,455.8205557355208,181.89318783068842,85.2673311388017,161.01210007813194,0.0,96.62585669188672,64.38624338624521,246.27943121693363,64.38624338624521,161.01210007813194,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
shg05,19,kamba,51.8029081632653,421.85752078609795,171.24004302575457,77.5949183092024,157.2088229231099,0.0,93.64512471655217,63.56369820655772,234.8037412323123,63.56369820655772,157.2088229231099,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
tt01,92,kamba,280.31371995464855,501.6968666254229,207.7622575509963,102.16295986089108,208.14393459249914,0.0,105.59929769010523,102.5446369023939,310.3068944533902,102.5446369023939,208.14393459249914,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
tt01,93,kamba,283.3305076845553,523.8924325392418,209.5872261948557,83.94858226608903,228.8517069317777,0.0,125.63864392876667,103.21306300301103,312.80028919786673,103.21306300301103,228.8517069317777,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
tt01,94,kamba,286.50502354788074,471.2862582895241,184.57689923729959,79.69641180841336,205.54950230842906,0.0,104.88048742888623,100.66901487954283,285.2459141168424,100.66901487954283,205.54950230842906,36,kʰampa,asp,a,low,front,unrounded,m,nasal,labial,no,di,cvncv,comb,n,c,cc
brs02,72,kempa,247.4505287569573,479.83880942408064,151.4910196882795,77.43889853625774,169.01192683354793,24.495590828934155,98.54771198095591,70.46421485259202,246.45082536980567,94.95980568152618,169.01192683354793,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
brs02,73,kempa,250.01781179138322,472.851775818782,142.2739762571723,74.22927689594871,179.73157762128267,44.36547952514047,112.41017888636406,67.3213987349186,253.96085451723138,111.68687826005907,179.73157762128267,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
brs02,74,kempa,252.97799886621317,497.23027807610265,133.7568027210807,72.52223079612463,201.9046177210555,38.201058201053684,99.43563012600976,102.46898759504575,274.42684851718013,140.67004579609943,201.9046177210555,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
bte03,1,kempa,44.44714285714286,667.2941930395382,97.409540044616,60.975155381662205,264.3791383219991,150.54490483062466,186.97928949357845,77.39984882842066,325.3542937036613,227.94475365904532,264.3791383219991,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
bte03,2,kempa,51.058356009070295,632.3985890652536,195.58528596623148,87.8877970941403,256.3739816914463,87.25170068027666,194.94918955236784,61.42479213907848,344.2617787855866,148.67649281935513,256.3739816914463,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
bte03,3,kempa,57.446768707482995,638.1052154194933,165.0904955478083,101.32826258445249,223.03377491347476,81.9397203325849,145.7019532959407,77.33182161753405,324.36203749792725,159.27154195011894,223.03377491347476,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
shg05,23,kempa,63.55582766439909,415.41434755720985,115.87821006892085,57.4977031042323,164.6612811791357,27.872799913616575,86.25330687830512,78.40797430083057,222.158984283368,106.28077421444715,164.6612811791357,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
shg05,24,kempa,66.54183446712018,448.34627184206965,86.1986572406579,54.51156462584095,173.47558578987332,79.2960517540422,110.98314436885914,62.49244142101418,227.98715041571427,141.78849317505637,173.47558578987332,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
shg05,25,kempa,69.32680146132527,478.44473239031515,112.95647147747445,57.36167137936832,185.22442972773945,85.8881330309913,141.48293312909743,43.741496598642016,242.58610110710777,129.6296296296333,185.22442972773945,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
tt01,173,kempa,529.2960430839003,470.9276023650091,138.3396866581279,94.48350276124984,195.40970808429847,81.86153628116699,125.71772017804506,69.69198790625342,289.8932108455483,151.5535241874204,195.40970808429847,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
tt01,174,kempa,532.3245506623703,491.9078172722493,159.52199061450756,98.77166757325995,209.15477573134922,67.35381021087505,128.10413325212266,81.05064247922655,307.92644330460917,148.4044526901016,209.15477573134922,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
tt01,175,kempa,535.7391943241943,500.03125009345695,139.39147006317398,104.72792425969146,205.32221431426478,76.43594238322748,111.09948818671,94.22272612755478,310.05013857395625,170.65866851078226,205.32221431426478,37,cʰem̥pa,asp,e,mid,front,unrounded,m̥,nasal,labial,yes,di,cvncv,hero,n,c,cc
brs02,108,kemba,352.7089965986395,541.3066893423775,238.94924636516635,103.87648760291768,186.51087786957987,0.0,135.07275876224867,51.438119107331204,290.38736547249755,51.438119107331204,186.51087786957987,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
brs02,109,kemba,355.1750680272109,517.9264125741838,245.61804227710127,82.97047073199337,200.40149686468567,0.0,162.6475715451079,37.753925319577775,283.37196759667904,37.753925319577775,200.40149686468567,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
brs02,110,kemba,357.4605136926566,526.6297165173341,226.6860729799305,94.95391159009614,197.0904587896598,0.0,131.73216138983435,65.35829739982546,292.04437037975595,65.35829739982546,197.0904587896598,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
bte03,45,kemba,307.67026455026456,615.7572353967566,133.25984258437984,67.78475706994413,259.9042238364291,142.02097505670963,207.49606057114534,52.40816326528375,327.6889809063732,194.42913832199338,259.9042238364291,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
bte03,46,kemba,312.33710884353746,577.5564771362838,161.82369614512027,74.42185821696512,260.11158849507865,120.0113378685046,207.41317579665974,52.698412698418906,334.53344671204377,172.7097505669235,260.11158849507865,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
bte03,47,kemba,316.9769123204838,585.0347007489631,164.6169614512587,79.93296646020553,242.98558229259015,101.46485260770532,186.1488475987585,56.83673469383166,322.9185487527957,158.30158730153698,242.98558229259015,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
jj04,1,kemba,33.27829725829726,497.89648989553115,187.10292572313136,82.3281345058291,193.83261434655452,0.0,104.77479121730227,89.05782312925226,276.1607488523836,89.05782312925226,193.83261434655452,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
jj04,2,kemba,38.29001133786848,407.5056689342418,146.40244034121253,74.80596692597885,140.02504484381006,0.0,71.59647341523367,68.42857142857639,214.83101176978892,68.42857142857639,140.02504484381006,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
jj04,3,kemba,42.555034013605436,433.54215625645054,180.31101563432372,91.01849862752687,139.28344671201387,0.0,89.29251700679686,49.99092970521701,230.30194533954074,49.99092970521701,139.28344671201387,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
shg05,140,kemba,375.45655262104844,374.0670181115888,174.4302721088502,63.08214365560616,152.5112047949051,0.0,111.34812845324404,41.16307634166105,215.59334845051126,41.16307634166105,152.5112047949051,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
shg05,141,kemba,377.9066331569665,391.1899722851899,162.71029046538388,57.900405158591184,151.8749970657609,0.0,104.8098853067927,47.065111758968214,209.7754022243521,47.065111758968214,151.8749970657609,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
shg05,142,kemba,380.4786034703737,407.67997633838604,171.7664399093337,72.56778671063557,174.3925307496852,0.0,99.19865319869814,75.19387755098705,246.96031746032077,75.19387755098705,174.3925307496852,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
tt01,128,kemba,388.53265404712613,464.26870335210424,196.60235999981523,95.67883740851357,187.84718094354957,0.0,100.92352259130166,86.92365835224791,283.52601835206315,86.92365835224791,187.84718094354957,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
tt01,129,kemba,391.4407840572126,477.3454551287273,194.91288253192351,101.46020321457172,168.87218045116015,0.0,93.4526793173518,75.41950113380835,270.33238366573187,75.41950113380835,168.87218045116015,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
tt01,130,kemba,394.34187583877093,493.3791100554572,185.56749015397145,108.36197292019278,181.23553274875803,0.0,77.20551723377866,104.03001551497937,289.5975056689508,104.03001551497937,181.23553274875803,38,cʰempa,asp,e,mid,front,unrounded,m,nasal,labial,no,di,cvncv,comb,v,c,cc
brs02,57,punta,203.04247921390777,516.8532759319646,99.62922542754882,57.01940035274333,211.9082647303685,93.3364941936361,135.94631926844158,75.96194546192692,268.92766508311183,169.29843965556302,211.9082647303685,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
brs02,58,punta,205.9527599611273,519.3532787264701,148.93418859170993,64.67586121206637,200.24526183598823,52.12062602819856,136.37895340784212,63.86630842814611,264.9211230480546,115.98693445634467,200.24526183598823,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
brs02,59,punta,208.9462520950409,510.0552241830769,150.42433205167072,62.102805739982614,177.58229728673314,24.502729486840735,112.82425579852884,64.7580414882043,239.68510302671575,89.26077097504503,177.58229728673314,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
bte03,78,punta,480.6964240362812,565.924198250741,131.9614512471503,75.19136483421107,245.22473493902908,104.02683295541237,160.7969193683516,84.42781557067747,320.41609977324015,188.45464852608984,245.22473493902908,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
bte03,79,punta,484.30628873771735,568.2501889644413,125.51927437647237,66.05247813411097,241.67692473815805,82.13832199544413,141.60511823780553,100.07180650035252,307.729402872269,182.21012849579665,241.67692473815805,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
bte03,80,punta,488.17102721088435,533.5928085520436,150.01558956919325,78.8068264940307,220.2631848438159,99.79365079362879,171.00241386879134,49.26077097502457,299.0700113378466,149.05442176865336,220.2631848438159,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
jj04,66,punta,222.5870206601159,541.3170339360818,107.44555600018657,68.86082872600241,216.7269047801028,85.06475606117192,123.64948333535608,93.07742144474673,285.5877335061052,178.14217750591865,216.7269047801028,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
jj04,67,punta,224.87930748299317,504.0900982615426,100.25321239609752,67.56009070295477,202.73336489663052,66.17157974298493,98.86470143612769,103.86866346050283,270.2934555995853,170.04024320348776,202.73336489663052,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
jj04,68,punta,226.9362783446712,518.8674279235386,111.87277291870146,75.1875388999963,185.0554154245856,52.71636432351556,89.40159834222072,95.65381708236487,260.2429543245819,148.37018140588043,185.0554154245856,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
shg05,14,punta,37.66608145822431,409.7306166056214,94.14520570133078,57.629193636131504,174.97689641894,64.03911564625986,100.55512771145914,74.42176870748085,232.6060900550715,138.4608843537407,174.97689641894,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
shg05,15,punta,40.45639019710448,435.2335050079432,87.24470579192456,60.66931614239479,182.2216481529324,115.41572184429327,141.99111149382304,40.23053665910936,242.8909642953272,155.64625850340263,182.2216481529324,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
shg05,16,punta,43.24523566569485,421.43197278911515,143.1959251362258,56.52033291352154,186.63024074878365,42.76895943562664,129.4445516583309,57.18568909045274,243.1505736623052,99.95464852607938,186.63024074878365,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
tt01,65,punta,204.7886841403228,496.60328411394516,90.46340768861683,58.42987072639971,258.91298641641924,138.27400727734585,170.30754423956296,88.60544217685629,317.34285714281896,226.87944945420213,258.91298641641924,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
tt01,66,punta,207.43136968766,573.3204572234456,91.94748771750483,66.91258586491244,264.20742332018676,142.87320173968965,167.90810359228203,96.29931972790473,331.1200091850992,239.17252146759438,264.20742332018676,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
tt01,67,punta,210.31303654795252,561.2465097614745,94.98860735919834,59.49563061091112,253.17380753472207,134.76321929738333,170.25619604567055,82.91761148905152,312.6694381456332,217.68083078643485,253.17380753472207,39,pʰʏn̥ta,asp,ʏ,high,front,round,n̥,nasal,coronal,yes,di,cvncv,decoration,n,c,cc
brs02,132,punda,421.7285758651287,563.5384690746719,193.9009661836053,70.65765732818363,214.56343110719445,0.0,123.24330885542167,91.32012225177277,285.2210884353781,91.32012225177277,214.56343110719445,40,pʰʏnta,asp,ʏ,high,front,round,n,nasal,coronal,no,di,cvncv,pound,n,c,cc
brs02,133,punda,424.35293025256084,519.437858587878,215.40137111566082,84.76183047616814,206.03751597400333,0.0,130.63954063949268,75.39797533451065,290.79934645017147,75.39797533451065,206.03751597400333,40,pʰʏnta,asp,ʏ,high,front,round,n,nasal,coronal,no,di,cvncv,pound,n,c,cc
brs02,134,punda,427.02681321911484,533.1524566531698,232.12658976632383,68.88260271284707,205.26536703403053,0.0,163.24398705347676,42.021379980553775,274.1479697468776,42.021379980553775,205.26536703403053,40,pʰʏnta,asp,ʏ,high,front,round,n,nasal,coronal,no,di,cvncv,pound,n,c,cc
jj04,43,punda,163.00597080498864,511.25303692907664,198.9331065759643,83.72029923077662,177.11586856967187,0.0,115.21280734518768,61.90306122448419,260.8361678004485,61.90306122448419,177.11586856967187,40,pʰʏnta,asp,ʏ,high,front,round,n,nasal,coronal,no,di,cvncv,pound,n,c,cc
